protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,M8lcl_FP565814.1_prot_CBH23465.1_544_[gene=accA]_[protein=Acetyl_coenzyme_A_carboxylase_carboxyl_transferase_subunit_alpha]_[protein_id=CBH23465.1]_[location=664911..666431],543,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,"M8lcl_FP565814.1_prot_CBH24052.1_1131_[gene=accC]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxylase]_[protein_id=CBH24052.1]_[location=1298499..1299866]",1130,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,M8lcl_FP565814.1_prot_CBH24256.1_1335_[gene=accD]_[protein=Acetyl_coenzyme_A_carboxylase_carboxyl_transferase_subunit_beta]_[protein_id=CBH24256.1]_[location=1511904..1512749],1334,0.6165246424744418,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,"M8lcl_FP565814.1_prot_CBH25490.1_2569_[gene=accA]_[protein=Acetyl_CoA_carboxylase,_alpha_subunit]_[protein_id=CBH25490.1]_[location=complement(2999474..3000481)]",2568,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,M8lcl_FP565814.1_prot_CBH25870.1_2949_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25870.1]_[location=3458888..3460402],2948,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH22962.1_41_[gene=fabD]_[protein=Malonyl_CoA_acyl_carrier_protein_transacylase]_[protein_id=CBH22962.1]_[location=39188..40210],40,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH22964.1_43_[gene=fabG]_[protein=3_oxoacyl_[acyl_carrier_protein]_reductase]_[protein_id=CBH22964.1]_[location=41301..42050],42,M8lcl_FP565814.1_prot_CBH25870.1_2949_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25870.1]_[location=3458888..3460402],2948,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH22964.1_43_[gene=fabG]_[protein=3_oxoacyl_[acyl_carrier_protein]_reductase]_[protein_id=CBH22964.1]_[location=41301..42050],42,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH22965.1_44_[gene=deaD]_[protein=Cold_shock_DEAD_box_protein_A]_[protein_id=CBH22965.1]_[location=42267..43703],43,M8lcl_FP565814.1_prot_CBH23294.1_373_[gene=recQ]_[protein=ATP_dependent_DNA_helicase_RecQ]_[protein_id=CBH23294.1]_[location=440415..442280],372,0.6697852871141858,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH22965.1_44_[gene=deaD]_[protein=Cold_shock_DEAD_box_protein_A]_[protein_id=CBH22965.1]_[location=42267..43703],43,M8lcl_FP565814.1_prot_CBH24799.1_1878_[gene=recQ]_[protein=ATP_dependent_DNA_helicase_RecQ]_[protein_id=CBH24799.1]_[location=complement(2141491..2143440)],1877,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH22965.1_44_[gene=deaD]_[protein=Cold_shock_DEAD_box_protein_A]_[protein_id=CBH22965.1]_[location=42267..43703],43,M8lcl_FP565811.1_prot_CBH22736.1_18_[gene=recQ]_[protein=ATP_dependent_DNA_helicase_RecQ]_[protein_id=CBH22736.1]_[location=complement(21452..25393)],3116,0.5438801465329961,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH22973.1_52_[gene=SRM_00052]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH22973.1]_[location=50064..50510],51,M8lcl_FP565814.1_prot_CBH24648.1_1727_[gene=rnr]_[protein=ribonuclease_R]_[protein_id=CBH24648.1]_[location=1966740..1968740],1726,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,"M8lcl_FP565814.1_prot_CBH23052.1_131_[gene=SRM_00131]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23052.1]_[location=163771..164085]",130,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,"M8lcl_FP565814.1_prot_CBH23101.1_180_[gene=SRM_00180]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23101.1]_[location=226733..226963]",179,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH23756.1_835_[gene=treZ]_[protein=Malto_oligosyltrehalose_trehalohydrolase]_[protein_id=CBH23756.1]_[location=complement(957169..958941)],834,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH23757.1_836_[gene=malQ]_[protein=4_alpha_glucanotransferase]_[protein_id=CBH23757.1]_[location=complement(959047..960567)],835,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH23795.1_874_[gene=SRM_00874]_[protein=Conserved_hypohtetical_protein_of_unknown_function_DUF427]_[protein_id=CBH23795.1]_[location=complement(1003836..1004168)],873,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH23890.1_969_[gene=glgA]_[protein=Glycogen_synthase]_[protein_id=CBH23890.1]_[location=complement(1099006..1099797)],968,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,"M8lcl_FP565814.1_prot_CBH23950.1_1029_[gene=glgB]_[protein=1,4_alpha_glucan_branching_enzyme]_[protein_id=CBH23950.1]_[location=complement(1174482..1176350)]",1028,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH23953.1_1032_[gene=glgX]_[protein=Glycogen_debranching_enzyme_GlgX]_[protein_id=CBH23953.1]_[location=1182020..1184314],1031,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,"M8lcl_FP565814.1_prot_CBH24156.1_1235_[gene=SRM_01235]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH24156.1]_[location=1416188..1416661]",1234,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH25063.1_2142_[gene=glgC]_[protein=Glucose_1_phosphate_adenylyltransferase]_[protein_id=CBH25063.1]_[location=2466331..2467614],2141,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,"M8lcl_FP565814.1_prot_CBH25164.1_2243_[gene=SRM_02243]_[protein=conserved_hypothetical_protein,_secreted]_[protein_id=CBH25164.1]_[location=2588887..2590659]",2242,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565814.1_prot_CBH25401.1_2480_[gene=susB]_[protein=alpha_glucosidase]_[protein_id=CBH25401.1]_[location=complement(2871828..2873984)],2479,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565812.1_prot_CBH22784.1_28_[gene=SRM_p61028]_[protein=hypothetical_protein]_[protein_id=CBH22784.1]_[location=complement(23891..25540)],3164,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23000.1_79_[gene=glgP]_[protein=Glycogen_phosphorylase]_[protein_id=CBH23000.1]_[location=complement(82956..85088)],78,M8lcl_FP565813.1_prot_CBH22839.1_33_[gene=nodH]_[protein=Nodulation_protein_H]_[protein_id=CBH22839.1]_[location=complement(43327..44118)],3219,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH23002.1_81_[gene=SRM_00081]_[protein=conserved_hypothetical_protein,_secreted]_[protein_id=CBH23002.1]_[location=complement(87566..88510)]",80,M8lcl_FP565814.1_prot_CBH25345.1_2424_[gene=pyrC]_[protein=Dihydroorotase]_[protein_id=CBH25345.1]_[location=complement(2801027..2802319)],2423,0.5743301181232923,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH23778.1_857_[gene=ldh]_[protein=L_lactate_dehydrogenase]_[protein_id=CBH23778.1]_[location=982566..983516],856,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH23884.1_963_[gene=glcK]_[protein=Glucokinase]_[protein_id=CBH23884.1]_[location=complement(1091644..1092627)],962,0.6791407007923833,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH23886.1_965_[gene=eno2]_[protein=Enolase]_[protein_id=CBH23886.1]_[location=complement(1093024..1094313)],964,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH24309.1_1388_[gene=GPD]_[protein=Glyceraldehyde_3_phosphate_dehydrogenase]_[protein_id=CBH24309.1]_[location=complement(1573175..1574179)],1387,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH25037.1_2116_[gene=tpiA]_[protein=Triosephosphate_isomerase]_[protein_id=CBH25037.1]_[location=2428410..2429192],2115,0.5170948632608301,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23004.1_83_[gene=zwf]_[protein=Glucose_6_phosphate_dehydrogenase]_[protein_id=CBH23004.1]_[location=complement(90032..91546)],82,M8lcl_FP565814.1_prot_CBH25496.1_2575_[gene=gpmI]_[protein=Phosphoglyceromutase]_[protein_id=CBH25496.1]_[location=complement(3007743..3009314)],2574,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.5155111526990748,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH23886.1_965_[gene=eno2]_[protein=Enolase]_[protein_id=CBH23886.1]_[location=complement(1093024..1094313)],964,0.6608919563092565,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH23925.1_1004_[gene=pfkA]_[protein=6_phosphofructokinase_isozyme_1]_[protein_id=CBH23925.1]_[location=complement(1142116..1143198)],1003,0.5010235693934629,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.6296078783801166,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH24479.1_1558_[gene=glmS]_[protein=glucosamine__fructose_6_phosphate_aminotransferase_(isomerizing)]_[protein_id=CBH24479.1]_[location=1776368..1778206],1557,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,0.5551556355388416,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.5705190396848537,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH25496.1_2575_[gene=gpmI]_[protein=Phosphoglyceromutase]_[protein_id=CBH25496.1]_[location=complement(3007743..3009314)],2574,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23006.1_85_[gene=tal]_[protein=Putative_Transaldolase_Phosphoglucose_isomerase]_[protein_id=CBH23006.1]_[location=complement(92673..95435)],84,M8lcl_FP565814.1_prot_CBH25668.1_2748_[gene=nagB]_[protein=Glucosamine_6_phosphate_deaminase]_[protein_id=CBH25668.1]_[location=3225897..3228065],2747,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23011.1_90_[gene=SRM_00090]_[protein=Outer_membrane_efflux_protein]_[protein_id=CBH23011.1]_[location=97930..100605],89,M8lcl_FP565814.1_prot_CBH23824.1_903_[gene=SRM_00903]_[protein=Multidrug_resistance_protein_containing_Acriflavin_resistance_domain]_[protein_id=CBH23824.1]_[location=1031699..1034845],902,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.5742518380649116,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.6973987778632603,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH25287.1_2366_[gene=ilvB]_[protein=Acetolactate_synthase]_[protein_id=CBH25287.1]_[location=2730548..2732338],2365,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.5959376223766486,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23020.1_99_[gene=SRM_00099]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23020.1]_[location=116757..117647]",98,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
